ruta,tipo,extension,tamano_bytes,carpeta_top,capa_inferida,uso_inferido
"content/question-bank-v3/opecs/docente-aula-basica-secundaria/items/docente-aula-basica-secundaria-V3-008.json","question-bank-v3","json",13108,"question-bank-v3","pregunta_json","item"
"content/question-bank-v3/opecs/docente-aula-basica-secundaria/items/docente-aula-basica-secundaria-V3-009.json","question-bank-v3","json",13082,"question-bank-v3","pregunta_json","item"
"content/question-bank-v3/opecs/docente-aula-basica-secundaria/items/docente-aula-basica-secundaria-V3-010.json","question-bank-v3","json",13118,"question-bank-v3","pregunta_json","item"
"content/question-bank-v3/opecs/docente-aula-basica-secundaria/items/docente-aula-basica-secundaria-V3-011.json","question-bank-v3","json",13055,"question-bank-v3","pregunta_json","item"
"content/question-bank-v3/opecs/docente-aula-basica-secundaria/items/docente-aula-basica-secundaria-V3-012.json","question-bank-v3","json",13182,"question-bank-v3","pregunta_json","item"
"content/question-bank-v3/opecs/docente-aula-basica-secundaria/items/docente-aula-basica-secundaria-V3-013.json","question-bank-v3","json",13084,"question-bank-v3","pregunta_json","item"
"content/question-bank-v3/opecs/docente-aula-basica-secundaria/items/docente-aula-basica-secundaria-V3-014.json","question-bank-v3","json",13117,"question-bank-v3","pregunta_json","item"
"content/question-bank-v3/opecs/docente-aula-basica-secundaria/items/docente-aula-basica-secundaria-V3-015.json","question-bank-v3","json",12926,"question-bank-v3","pregunta_json","item"
"content/question-bank-v3/opecs/docente-aula-basica-secundaria/items/docente-aula-basica-secundaria-V3-016.json","question-bank-v3","json",12966,"question-bank-v3","pregunta_json","item"
"content/question-bank-v3/opecs/docente-aula-basica-secundaria/items/docente-aula-basica-secundaria-V3-017.json","question-bank-v3","json",12987,"question-bank-v3","pregunta_json","item"
"content/question-bank-v3/opecs/docente-aula-basica-secundaria/items/docente-aula-basica-secundaria-V3-018.json","question-bank-v3","json",13113,"question-bank-v3","pregunta_json","item"
"content/question-bank-v3/opecs/docente-aula-basica-secundaria/items/docente-aula-basica-secundaria-V3-019.json","question-bank-v3","json",12945,"question-bank-v3","pregunta_json","item"
"content/question-bank-v3/opecs/docente-aula-basica-secundaria/items/docente-aula-basica-secundaria-V3-020.json","question-bank-v3","json",13136,"question-bank-v3","pregunta_json","item"
"content/question-bank-v3/opecs/docente-aula-basica-secundaria/metrics/batch-metrics.json","question-bank-v3","json",331,"question-bank-v3","pregunta_json","item"
"content/question-bank-v3/opecs/docente-aula-basica-secundaria/pilots/pilot-plan.json","question-bank-v3","json",1284,"question-bank-v3","pregunta_json","item"
"content/question-bank-v3/opecs/docente-aula-basica-secundaria/releases/v3-ready-for-pilot-0001/release.json","question-bank-v3","json",6813,"question-bank-v3","pregunta_json","item"
"content/question-bank-v3/opecs/docente-aula-basica-secundaria/reviews/validation-report.json","question-bank-v3","json",664,"question-bank-v3","pregunta_json","item"
"content/question-bank-v3/opecs/docente-aula-basica-secundaria/sources/README.md","question-bank-v3","md",189,"question-bank-v3","documentacion","doc_gobernanza"
"content/question-bank-v3/opecs/docente-aula-basica-secundaria/sources/source-pack.json","question-bank-v3","json",4614,"question-bank-v3","pregunta_json","item"
"content/restructuring-v1/README.md","restructuring-v1","md",1468,"restructuring-v1","consolidacion","documento_historia"
"content/restructuring-v1/00-beta-v1/descarte-tecnico.csv","restructuring-v1","csv",92028,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/00-beta-v1/indice-maestro-beta.csv","restructuring-v1","csv",231752,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/00-beta-v1/piloto-v1-candidatos.csv","restructuring-v1","csv",70364,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/00-beta-v1/PLAN-OPERATIVO.md","restructuring-v1","md",1613,"restructuring-v1","consolidacion","documento_historia"
"content/restructuring-v1/00-beta-v1/README.md","restructuring-v1","md",1935,"restructuring-v1","consolidacion","documento_historia"
"content/restructuring-v1/00-beta-v1/piloto-v1/por-dimension/competencias_ciudadanas.csv","restructuring-v1","csv",8546,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/00-beta-v1/piloto-v1/por-dimension/gestion.csv","restructuring-v1","csv",6226,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/00-beta-v1/piloto-v1/por-dimension/lectura_critica.csv","restructuring-v1","csv",2048,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/00-beta-v1/piloto-v1/por-dimension/matematicas.csv","restructuring-v1","csv",1474,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/00-beta-v1/piloto-v1/por-dimension/normatividad.csv","restructuring-v1","csv",19394,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/00-beta-v1/piloto-v1/por-dimension/pedagogia.csv","restructuring-v1","csv",33836,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/00-beta-v1/piloto-v1/por-perfil/coordinador.csv","restructuring-v1","csv",4919,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/00-beta-v1/piloto-v1/por-perfil/orientador.csv","restructuring-v1","csv",2868,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/00-beta-v1/piloto-v1/por-perfil/por_confirmar.csv","restructuring-v1","csv",51120,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/00-beta-v1/piloto-v1/por-perfil/preescolar.csv","restructuring-v1","csv",7104,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/00-beta-v1/piloto-v1/por-perfil/rector_director_rural.csv","restructuring-v1","csv",4336,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/00-beta-v1/piloto-v1/por-perfil/secundaria_media.csv","restructuring-v1","csv",1177,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/00-beta-v1/por-dimension/competencias_ciudadanas.csv","restructuring-v1","csv",11030,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/00-beta-v1/por-dimension/gestion.csv","restructuring-v1","csv",10739,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/00-beta-v1/por-dimension/lectura_critica.csv","restructuring-v1","csv",4968,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/00-beta-v1/por-dimension/matematicas.csv","restructuring-v1","csv",1400,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/00-beta-v1/por-dimension/normatividad.csv","restructuring-v1","csv",48205,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/00-beta-v1/por-dimension/pedagogia.csv","restructuring-v1","csv",156425,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/00-beta-v1/por-perfil/basica_primaria.csv","restructuring-v1","csv",3020,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/00-beta-v1/por-perfil/coordinador.csv","restructuring-v1","csv",11029,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/00-beta-v1/por-perfil/orientador.csv","restructuring-v1","csv",7325,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/00-beta-v1/por-perfil/por_confirmar.csv","restructuring-v1","csv",190762,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/00-beta-v1/por-perfil/preescolar.csv","restructuring-v1","csv",11646,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/00-beta-v1/por-perfil/rector_director_rural.csv","restructuring-v1","csv",5173,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/00-beta-v1/por-perfil/secundaria_media.csv","restructuring-v1","csv",4015,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/00-beta-v1/remanufactura/deuda-remanufactura-total.csv","restructuring-v1","csv",104648,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/00-beta-v1/remanufactura/indice-remanufactura.csv","restructuring-v1","csv",12823,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/auditoria/lotes/L001/items-corregidos.json","restructuring-v1","json",33286,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L002/items-corregidos.json","restructuring-v1","json",3972,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L003/items-corregidos.json","restructuring-v1","json",21091,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L005/items-corregidos.json","restructuring-v1","json",20203,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L006/items-corregidos.json","restructuring-v1","json",28321,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L007/items-corregidos.json","restructuring-v1","json",8998,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L008/items-corregidos.json","restructuring-v1","json",33466,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L009/items-corregidos-L009-A.json","restructuring-v1","json",20815,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L009/items-corregidos-L009-B.json","restructuring-v1","json",8762,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L010/items-corregidos.json","restructuring-v1","json",33232,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L011/items-corregidos.json","restructuring-v1","json",15436,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L012/items-corregidos.json","restructuring-v1","json",8994,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L013/items-corregidos.json","restructuring-v1","json",30643,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L014/items-corregidos.json","restructuring-v1","json",26266,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L015/items-corregidos.json","restructuring-v1","json",25553,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L016/items-corregidos.json","restructuring-v1","json",17394,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L017/items-corregidos.json","restructuring-v1","json",25487,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L018/items-corregidos.json","restructuring-v1","json",24838,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L019/items-corregidos.json","restructuring-v1","json",22583,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L020/items-corregidos.json","restructuring-v1","json",25699,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L021/items-corregidos.json","restructuring-v1","json",25677,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L022/items-corregidos.json","restructuring-v1","json",20932,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L023/items-corregidos.json","restructuring-v1","json",10979,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L024/items-corregidos.json","restructuring-v1","json",19622,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L025/items-corregidos.json","restructuring-v1","json",13846,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L026/items-corregidos.json","restructuring-v1","json",13743,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L027/items-corregidos.json","restructuring-v1","json",25876,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L028/items-corregidos.json","restructuring-v1","json",25691,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L029/items-corregidos.json","restructuring-v1","json",5103,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L030/items-corregidos.json","restructuring-v1","json",9432,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L031/items-corregidos.json","restructuring-v1","json",2785,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L032/items-corregidos.json","restructuring-v1","json",7446,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L033/items-corregidos.json","restructuring-v1","json",22734,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L034/items-corregidos.json","restructuring-v1","json",14978,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L035/items-corregidos.json","restructuring-v1","json",4267,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L036/items-corregidos.json","restructuring-v1","json",1288,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L037/items-corregidos.json","restructuring-v1","json",2,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L038/items-corregidos.json","restructuring-v1","json",18253,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L039/items-corregidos.json","restructuring-v1","json",4815,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L040/items-corregidos.json","restructuring-v1","json",2,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L041/items-corregidos.json","restructuring-v1","json",4928,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L042/items-corregidos.json","restructuring-v1","json",2,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L043/items-corregidos.json","restructuring-v1","json",4473,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L045/items-corregidos.json","restructuring-v1","json",3412,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L046/items-corregidos.json","restructuring-v1","json",4234,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L047/items-corregidos.json","restructuring-v1","json",7053,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L049/items-corregidos.json","restructuring-v1","json",3,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L051/items-corregidos.json","restructuring-v1","json",3,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L052/items-corregidos.json","restructuring-v1","json",2,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L053/items-corregidos.json","restructuring-v1","json",9599,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L054/items-corregidos.json","restructuring-v1","json",3231,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L055/items-corregidos.json","restructuring-v1","json",3,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L056/items-corregidos.json","restructuring-v1","json",4013,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L057/items-corregidos.json","restructuring-v1","json",3097,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L058/items-corregidos.json","restructuring-v1","json",6137,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L059/items-corregidos.json","restructuring-v1","json",2793,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L060/items-corregidos.json","restructuring-v1","json",8278,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L061/items-corregidos.json","restructuring-v1","json",5743,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L062/items-corregidos.json","restructuring-v1","json",3521,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L063/items-corregidos.json","restructuring-v1","json",4844,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L064/items-corregidos.json","restructuring-v1","json",4870,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L065/items-corregidos.json","restructuring-v1","json",19867,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L066/items-corregidos.json","restructuring-v1","json",3407,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L067/items-corregidos.json","restructuring-v1","json",7628,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L068/items-corregidos.json","restructuring-v1","json",7860,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L069/items-corregidos.json","restructuring-v1","json",20637,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L072/items-corregidos.json","restructuring-v1","json",5075,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L073/items-corregidos.json","restructuring-v1","json",14253,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L074/items-corregidos.json","restructuring-v1","json",7959,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L075/items-corregidos.json","restructuring-v1","json",4590,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L076/items-corregidos.json","restructuring-v1","json",6904,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L077/items-corregidos.json","restructuring-v1","json",18512,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L078/items-corregidos.json","restructuring-v1","json",9517,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L079/items-corregidos.json","restructuring-v1","json",7347,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L080/items-corregidos.json","restructuring-v1","json",14721,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/auditoria/lotes/L081/items-corregidos.json","restructuring-v1","json",5206,"restructuring-v1","pregunta_json","item"
"content/restructuring-v1/consolidacion/bloques/BLOQUE_A/verificacion-lotes.csv","restructuring-v1","csv",735,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/consolidacion/bloques/BLOQUE_B/verificacion-lotes.csv","restructuring-v1","csv",857,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/consolidacion/bloques/BLOQUE_C/verificacion-lotes.csv","restructuring-v1","csv",687,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/consolidacion/bloques/BLOQUE_D/verificacion-lotes.csv","restructuring-v1","csv",733,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/consolidacion/bloques/BLOQUE_E/verificacion-lotes.csv","restructuring-v1","csv",647,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/consolidacion/bloques/BLOQUE_F/verificacion-lotes.csv","restructuring-v1","csv",647,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/consolidacion/bloques/BLOQUE_G/verificacion-lotes.csv","restructuring-v1","csv",672,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/consolidacion/bloques/BLOQUE_H/verificacion-lotes.csv","restructuring-v1","csv",747,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/consolidacion/bloques/BLOQUE_I/verificacion-lotes.csv","restructuring-v1","csv",661,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/consolidacion/bloques/BLOQUE_J/verificacion-lotes.csv","restructuring-v1","csv",375,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/consolidacion/bloques/BLOQUE_K/verificacion-lotes.csv","restructuring-v1","csv",367,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/consolidacion/bloques/BLOQUE_L/verificacion-lotes.csv","restructuring-v1","csv",421,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/consolidacion/bloques/BLOQUE_M/verificacion-lotes.csv","restructuring-v1","csv",477,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/consolidacion/bloques/BLOQUE_N/verificacion-lotes.csv","restructuring-v1","csv",491,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/consolidacion/bloques/BLOQUE_O/verificacion-lotes.csv","restructuring-v1","csv",400,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/consolidacion/bloques/BLOQUE_P/verificacion-lotes.csv","restructuring-v1","csv",107,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/consolidacion/bloques/BLOQUE_Q/verificacion-lotes.csv","restructuring-v1","csv",107,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/consolidacion/bloques/BLOQUE_R/verificacion-lotes.csv","restructuring-v1","csv",107,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/consolidacion/bloques/BLOQUE_S/verificacion-lotes.csv","restructuring-v1","csv",107,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/consolidacion/bloques/BLOQUE_T/verificacion-lotes.csv","restructuring-v1","csv",325,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/consolidacion/fase-2/cierre/F2_CLOSE_A/acta-cierre-fase-2.md","restructuring-v1","md",1176,"restructuring-v1","consolidacion","documento_historia"
"content/restructuring-v1/consolidacion/fase-2/cierre/F2_CLOSE_B/matriz-remediacion-pendiente.csv","restructuring-v1","csv",529,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/consolidacion/fase-2/cierre/F2_CLOSE_C/criterios-paso-fase-3.md","restructuring-v1","md",974,"restructuring-v1","consolidacion","documento_historia"
"content/restructuring-v1/consolidacion/fase-2/F2_AGENT_A/inconsistencias-l001-l020.csv","restructuring-v1","csv",2450,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/consolidacion/fase-2/F2_AGENT_B/inconsistencias-l021-l050.csv","restructuring-v1","csv",1870,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/consolidacion/fase-2/F2_AGENT_C/inconsistencias-l051-l082.csv","restructuring-v1","csv",1134,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/consolidacion/fase-2/F2_AGENT_D/inconsistencias-esquema.csv","restructuring-v1","csv",1022,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/consolidacion/fase-2/F2_AGENT_E/prioridad-remediacion.csv","restructuring-v1","csv",775,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/consolidacion/fase-3/banco-operativo/candidatos-pilotaje.csv","restructuring-v1","csv",772,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/consolidacion/fase-3/ejecucion/F3_RUN_A/normalizacion-ids.csv","restructuring-v1","csv",591,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/consolidacion/fase-3/ejecucion/F3_RUN_B/clusters-duplicados.csv","restructuring-v1","csv",605,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/consolidacion/fase-3/ejecucion/F3_RUN_C/macrodominios.md","restructuring-v1","md",877,"restructuring-v1","consolidacion","documento_historia"
"content/restructuring-v1/consolidacion/fase-3/ejecucion/F3_RUN_D/estadisticas-banco.md","restructuring-v1","md",770,"restructuring-v1","consolidacion","documento_historia"
"content/restructuring-v1/consolidacion/fase-3/ejecucion/F3_RUN_E/qa-integridad.md","restructuring-v1","md",666,"restructuring-v1","consolidacion","documento_historia"
"content/restructuring-v1/consolidacion/fase-3/F3_AGENT_A/arquitectura-indice-maestro.md","restructuring-v1","md",1267,"restructuring-v1","consolidacion","documento_historia"
"content/restructuring-v1/consolidacion/fase-3/F3_AGENT_B/reglas-banco-operativo-limpio.md","restructuring-v1","md",788,"restructuring-v1","consolidacion","documento_historia"
"content/restructuring-v1/consolidacion/fase-3/F3_AGENT_C/matriz-deduplicacion-tematica.csv","restructuring-v1","csv",660,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/consolidacion/fase-3/F3_AGENT_D/control-fuentes-rotas.md","restructuring-v1","md",487,"restructuring-v1","consolidacion","documento_historia"
"content/restructuring-v1/consolidacion/fase-3/F3_AGENT_E/tratamiento-lotes-especiales.md","restructuring-v1","md",754,"restructuring-v1","consolidacion","documento_historia"
"content/restructuring-v1/consolidacion/fase-3/F3_AGENT_F/plantilla-indice-maestro.csv","restructuring-v1","csv",191,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/consolidacion/fase-3/F3_AGENT_G/mapeo-grupos-tematicos.md","restructuring-v1","md",747,"restructuring-v1","consolidacion","documento_historia"
"content/restructuring-v1/consolidacion/fase-3/F3_AGENT_H/estados-consolidacion.md","restructuring-v1","md",458,"restructuring-v1","consolidacion","documento_historia"
"content/restructuring-v1/consolidacion/fase-3/F3_AGENT_I/protocolo-deduplicacion.md","restructuring-v1","md",482,"restructuring-v1","consolidacion","documento_historia"
"content/restructuring-v1/consolidacion/fase-3/F3_AGENT_J/roadmap-fase-3.md","restructuring-v1","md",398,"restructuring-v1","consolidacion","documento_historia"
"content/restructuring-v1/consolidacion/fase-3/indice-maestro/indice-maestro-inicial.csv","restructuring-v1","csv",672,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/consolidacion/fase-3/remediacion/cuaren tena-remediacion.md","restructuring-v1","md",877,"restructuring-v1","consolidacion","documento_historia"
"content/restructuring-v1/consolidacion/fase-5/banco-final.csv","restructuring-v1","csv",3137,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/consolidacion/fase-5/descartados.csv","restructuring-v1","csv",1732,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/consolidacion/fase-5/pilotaje.csv","restructuring-v1","csv",1575,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/consolidacion/fase-5/reporte-operacional-fase-5.md","restructuring-v1","md",1624,"restructuring-v1","consolidacion","documento_historia"
"content/restructuring-v1/consolidacion/fase-5b/cierre.txt","restructuring-v1","txt",60,"restructuring-v1","otro","desconocido"
"content/restructuring-v1/consolidacion/fase-5b/estrategia-escritura.md","restructuring-v1","md",946,"restructuring-v1","consolidacion","documento_historia"
"content/restructuring-v1/consolidacion/fase-5b/MANIFEST.md","restructuring-v1","md",1427,"restructuring-v1","consolidacion","documento_historia"
"content/restructuring-v1/consolidacion/fase-5b/banco-operacional/part-001.csv","restructuring-v1","csv",332,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/consolidacion/fase-5b/banco-operacional/part-002.csv","restructuring-v1","csv",331,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/consolidacion/fase-5b/banco-operacional/part-003.csv","restructuring-v1","csv",331,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/consolidacion/fase-5b/banco-operacional/part-004.csv","restructuring-v1","csv",217,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/consolidacion/fase-5b/banco-operacional/part-005.csv","restructuring-v1","csv",154,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/consolidacion/fase-5b/descarte-real/part-001.csv","restructuring-v1","csv",189,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/consolidacion/fase-5b/descarte-real/part-002.csv","restructuring-v1","csv",187,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/consolidacion/fase-5b/descarte-real/part-003.csv","restructuring-v1","csv",140,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/consolidacion/fase-5b/descarte-real/part-004.md","restructuring-v1","md",158,"restructuring-v1","consolidacion","documento_historia"
"content/restructuring-v1/consolidacion/fase-5b/microbloque-01/banco-premium.csv","restructuring-v1","csv",9231,"restructuring-v1","csv","trazabilidad_decisiones"
"content/restructuring-v1/consolidacion/fase-5b/microbloque-01/README.md","restructuring-v1","md",484,"restructuring-v1","consolidacion","documento_historia"
